CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,Segment
17097.0,124,2,287.64,1,3,2,Hibernating
17102.0,62,1,25.5,2,2,1,At Risk
17105.0,106,1,319.4,1,2,2,Hibernating
17107.0,8,2,4118.81,4,3,4,Champions
17109.0,32,2,464.59000000000003,3,3,3,Loyal Customers
17114.0,8,4,446.09,4,4,2,Champions
17115.0,33,1,310.02,3,2,2,Potential Loyalists
17117.0,88,1,116.19999999999999,2,2,1,At Risk
17118.0,117,1,157.02,1,2,1,Hibernating
17120.0,33,1,307.46,3,2,2,Potential Loyalists
17126.0,99,2,515.27,1,3,3,Loyal Customers
17128.0,134,1,157.09,1,2,1,Hibernating
17133.0,46,2,1041.67,3,3,3,Loyal Customers
17134.0,64,1,330.5,2,2,2,At Risk
17135.0,90,2,500.55,2,3,3,Loyal Customers
17138.0,75,1,380.5,2,2,2,At Risk
17139.0,10,4,4705.9,4,4,4,Champions
17140.0,47,1,465.32,2,2,3,At Risk
17142.0,39,1,579.0,3,2,3,Potential Loyalists
17146.0,63,2,563.88,2,3,3,Loyal Customers
17147.0,6,2,973.11,4,3,3,Champions
17152.0,63,1,315.90000000000003,2,2,2,At Risk
17158.0,33,2,698.55,3,3,3,Loyal Customers
17160.0,25,2,1205.07,3,3,4,Loyal Customers
17162.0,45,5,819.3100000000001,3,4,3,Loyal Customers
17164.0,13,2,943.22,4,3,3,Champions
17165.0,84,1,158.68,2,2,1,At Risk
17166.0,4,1,127.59,4,2,1,Potential Loyalists
17171.0,89,1,224.91,2,2,1,At Risk
17174.0,17,1,59.9,3,2,1,Potential Loyalists
17175.0,96,1,519.08,1,2,3,Hibernating
17176.0,1,1,306.13,4,2,2,Potential Loyalists
17179.0,32,2,488.31,3,3,3,Loyal Customers
17180.0,41,3,564.86,3,4,3,Loyal Customers
17181.0,173,1,155.52,1,2,1,Hibernating
17187.0,26,1,203.95,3,2,1,Potential Loyalists
17188.0,115,3,1424.44,1,4,4,Loyal Customers
17189.0,159,1,227.22,1,2,1,Hibernating
17190.0,7,1,195.0,4,2,1,Potential Loyalists
17191.0,80,4,820.88,2,4,3,Loyal Customers
17194.0,73,2,262.62,2,3,2,At Risk
17198.0,165,2,521.66,1,3,3,Loyal Customers
17204.0,41,2,1250.16,3,3,4,Loyal Customers
17211.0,33,5,1253.94,3,4,4,Loyal Customers
17212.0,53,1,226.85,2,2,1,At Risk
17213.0,116,3,936.95,1,4,3,Loyal Customers
17214.0,49,4,613.67,2,4,3,Loyal Customers
17217.0,34,1,113.5,3,2,1,Potential Loyalists
17218.0,14,5,948.58,4,4,3,Champions
17220.0,6,5,1464.78,4,4,4,Champions
17223.0,110,2,426.79,1,3,2,Hibernating
17226.0,108,1,393.49,1,2,2,Hibernating
17227.0,57,2,366.15,2,3,2,At Risk
17228.0,8,4,687.58,4,4,3,Champions
17230.0,64,8,3638.41,2,4,4,Loyal Customers
17231.0,15,5,1339.86,4,4,4,Champions
17235.0,172,1,341.9,1,2,2,Hibernating
17236.0,42,4,563.82,3,4,3,Loyal Customers
17238.0,6,8,1363.6,4,4,4,Champions
17239.0,113,1,382.5,1,2,2,Hibernating
17243.0,37,11,2864.1,3,4,4,Loyal Customers
17245.0,5,1,171.45,4,2,1,Potential Loyalists
17250.0,61,1,162.65,2,2,1,At Risk
17251.0,162,1,283.28000000000003,1,2,2,Hibernating
17255.0,99,1,112.46,1,2,1,Hibernating
17256.0,112,1,127.89999999999999,1,2,1,Hibernating
17259.0,168,1,381.64,1,2,2,Hibernating
17262.0,27,4,955.3600000000001,3,4,3,Loyal Customers
17263.0,8,1,63.440000000000005,4,2,1,Potential Loyalists
17268.0,44,2,276.48,3,3,2,Potential Loyalists
17272.0,62,1,657.68,2,2,3,At Risk
17277.0,27,2,1065.3500000000001,3,3,4,Loyal Customers
17278.0,41,1,246.04,3,2,2,Potential Loyalists
17282.0,99,1,741.85,1,2,3,Hibernating
17284.0,35,2,928.45,3,3,3,Loyal Customers
17287.0,6,4,500.34,4,4,3,Champions
17288.0,7,5,663.7,4,4,3,Champions
17291.0,108,1,550.8000000000001,1,2,3,Hibernating
17293.0,108,2,469.35,1,3,3,Loyal Customers
17302.0,8,2,303.12,4,3,2,Champions
17303.0,161,1,250.04,1,2,2,Hibernating
17306.0,4,8,3195.66,4,4,4,Champions
17311.0,116,1,556.46,1,2,3,Hibernating
17314.0,57,3,787.0,2,4,3,Loyal Customers
17315.0,1,19,2639.79,4,4,4,Champions
17320.0,36,2,910.1,3,3,3,Loyal Customers
17323.0,15,2,297.37,4,3,2,Champions
17324.0,131,2,702.23,1,3,3,Loyal Customers
17325.0,80,1,96.8,2,2,1,At Risk
17329.0,115,1,243.36,1,2,2,Hibernating
17334.0,102,2,307.02,1,3,2,Hibernating
17337.0,11,3,1994.92,4,4,4,Champions
17338.0,5,5,3643.25,4,4,4,Champions
17339.0,165,1,60.0,1,2,1,Hibernating
17340.0,43,3,5195.07,3,4,4,Loyal Customers
17341.0,166,1,513.6,1,2,3,Hibernating
17343.0,155,1,193.64,1,2,1,Hibernating
17346.0,4,5,799.14,4,4,3,Champions
17348.0,97,1,160.15,1,2,1,Hibernating
17351.0,73,1,198.6,2,2,1,At Risk
17356.0,111,1,178.22,1,2,1,Hibernating
17358.0,103,2,365.85,1,3,2,Hibernating
17361.0,92,1,45.0,1,2,1,Hibernating
17362.0,39,2,312.23,3,3,2,Potential Loyalists
17364.0,4,5,2101.85,4,4,4,Champions
17365.0,53,3,1286.26,2,4,4,Loyal Customers
17367.0,38,1,168.4,3,2,1,Potential Loyalists
17368.0,59,3,888.92,2,4,3,Loyal Customers
17371.0,161,1,97.63,1,2,1,Hibernating
17372.0,43,4,745.3000000000001,3,4,3,Loyal Customers
17373.0,112,1,145.25,1,2,1,Hibernating
17374.0,19,2,495.77,3,3,3,Loyal Customers
17375.0,112,2,286.37,1,3,2,Hibernating
17376.0,111,1,105.85,1,2,1,Hibernating
17377.0,55,7,1597.6200000000001,2,4,4,Loyal Customers
17381.0,4,16,13818.130000000001,4,4,4,Champions
17384.0,19,1,227.65,3,2,1,Potential Loyalists
17388.0,11,2,763.2,4,3,3,Champions
17389.0,4,12,4643.32,4,4,4,Champions
17392.0,106,2,457.91,1,3,2,Hibernating
17394.0,19,1,203.86999999999998,3,2,1,Potential Loyalists
17396.0,172,1,397.5,1,2,2,Hibernating
17398.0,10,2,528.45,4,3,3,Champions
17400.0,10,4,1312.52,4,4,4,Champions
17402.0,33,4,784.37,3,4,3,Loyal Customers
17404.0,11,6,13853.62,4,4,4,Champions
17406.0,133,3,2200.42,1,4,4,Loyal Customers
17409.0,48,1,260.55,2,2,2,At Risk
17410.0,15,1,302.4,4,2,2,Potential Loyalists
17411.0,61,1,285.58,2,2,2,At Risk
17412.0,103,3,589.12,1,4,3,Loyal Customers
17416.0,4,2,3120.41,4,3,4,Champions
17418.0,123,1,167.39000000000001,1,2,1,Hibernating
17419.0,49,7,2045.8,2,4,4,Loyal Customers
17420.0,174,1,130.85,1,2,1,Hibernating
17422.0,20,2,628.07,3,3,3,Loyal Customers
17423.0,18,1,449.42,3,2,2,Potential Loyalists
17426.0,82,1,1193.88,2,2,4,At Risk
17428.0,12,13,7288.82,4,4,4,Champions
17429.0,19,1,186.86,3,2,1,Potential Loyalists
17430.0,165,1,112.6,1,2,1,Hibernating
17431.0,113,1,403.3,1,2,2,Hibernating
17436.0,26,1,122.39999999999999,3,2,1,Potential Loyalists
17438.0,54,1,388.45000000000005,2,2,2,At Risk
17440.0,47,2,124.62,2,3,1,At Risk
17442.0,20,2,814.8299999999999,3,3,3,Loyal Customers
17443.0,20,1,534.24,3,2,3,Potential Loyalists
17446.0,110,1,68.10000000000001,1,2,1,Hibernating
17449.0,34,3,1322.69,3,4,4,Loyal Customers
17450.0,26,10,37734.58,3,4,4,Loyal Customers
17454.0,33,3,413.53000000000003,3,4,2,Potential Loyalists
17455.0,3,1,131.7,4,2,1,Potential Loyalists
17456.0,165,1,249.86,1,2,2,Hibernating
17457.0,5,4,1397.6399999999999,4,4,4,Champions
17460.0,25,5,462.58000000000004,3,4,2,Potential Loyalists
17462.0,84,1,463.40999999999997,2,2,2,At Risk
17463.0,33,2,943.76,3,3,3,Loyal Customers
17469.0,5,1,305.36,4,2,2,Potential Loyalists
17470.0,18,3,623.11,3,4,3,Loyal Customers
17472.0,88,2,451.02,2,3,2,At Risk
17486.0,61,1,396.87,2,2,2,At Risk
17489.0,12,1,208.56,4,2,1,Potential Loyalists
17491.0,61,3,1189.8600000000001,2,4,4,Loyal Customers
17492.0,48,1,374.57,2,2,2,At Risk
17496.0,159,1,271.05,1,2,2,Hibernating
17499.0,90,1,622.88,2,2,3,At Risk
17501.0,21,2,288.6,3,3,2,Potential Loyalists
17504.0,6,9,2997.0299999999997,4,4,4,Champions
17505.0,6,1,486.99,4,2,3,Potential Loyalists
17507.0,61,2,605.58,2,3,3,Loyal Customers
17508.0,81,1,387.31,2,2,2,At Risk
17511.0,6,15,35750.4,4,4,4,Champions
17512.0,18,5,1192.6200000000001,3,4,4,Loyal Customers
17515.0,6,3,571.37,4,4,3,Champions
17516.0,17,3,455.21,3,4,2,Potential Loyalists
17517.0,108,1,153.94,1,2,1,Hibernating
17519.0,7,3,955.6,4,4,3,Champions
17522.0,7,2,248.42,4,3,2,Champions
17524.0,161,1,145.0,1,2,1,Hibernating
17525.0,159,1,422.70000000000005,1,2,2,Hibernating
17526.0,91,3,872.8,2,4,3,Loyal Customers
17527.0,18,1,292.11,3,2,2,Potential Loyalists
17530.0,6,6,1367.86,4,4,4,Champions
17535.0,80,1,164.4,2,2,1,At Risk
17537.0,103,1,630.7,1,2,3,Hibernating
17540.0,116,1,268.8,1,2,2,Hibernating
17542.0,69,1,170.75,2,2,1,At Risk
17548.0,33,1,103.3,3,2,1,Potential Loyalists
17550.0,43,1,156.22,3,2,1,Potential Loyalists
17551.0,159,1,306.84,1,2,2,Hibernating
17552.0,172,2,298.52,1,3,2,Hibernating
17555.0,134,1,195.45,1,2,1,Hibernating
17556.0,6,1,157.9,4,2,1,Potential Loyalists
17560.0,4,3,486.05,4,4,3,Champions
17567.0,33,4,1873.97,3,4,4,Loyal Customers
17569.0,132,1,344.14,1,2,2,Hibernating
17571.0,77,2,359.95,2,3,2,At Risk
17572.0,38,2,152.20000000000002,3,3,1,Potential Loyalists
17574.0,43,1,185.65,3,2,1,Potential Loyalists
17576.0,14,9,1440.03,4,4,4,Champions
17578.0,18,1,143.45999999999998,3,2,1,Potential Loyalists
17580.0,52,3,215.72,2,4,1,At Risk
17581.0,13,10,3419.56,4,4,4,Champions
17582.0,36,1,175.27,3,2,1,Potential Loyalists
17585.0,63,2,521.53,2,3,3,Loyal Customers
17588.0,33,1,397.20000000000005,3,2,2,Potential Loyalists
17589.0,40,1,590.77,3,2,3,Potential Loyalists
17591.0,3,5,1649.5700000000002,4,4,4,Champions
17593.0,153,1,662.9,1,2,3,Hibernating
17594.0,55,1,315.0,2,2,2,At Risk
17596.0,48,2,746.91,2,3,3,Loyal Customers
17597.0,13,1,2044.3700000000001,4,2,4,Potential Loyalists
17601.0,39,1,116.00999999999999,3,2,1,Potential Loyalists
17602.0,124,1,767.0500000000001,1,2,3,Hibernating
17604.0,17,2,309.36,3,3,2,Potential Loyalists
17609.0,102,2,537.6899999999999,1,3,3,Loyal Customers
17611.0,1,6,2021.94,4,4,4,Champions
17612.0,14,2,665.75,4,3,3,Champions
17613.0,27,5,2056.77,3,4,4,Loyal Customers
17615.0,4,2,272.3,4,3,2,Champions
17616.0,55,2,408.0,2,3,2,At Risk
17618.0,48,2,666.78,2,3,3,Loyal Customers
17619.0,112,1,218.52,1,2,1,Hibernating
17621.0,112,2,901.78,1,3,3,Loyal Customers
17624.0,18,1,400.3,3,2,2,Potential Loyalists
17625.0,57,1,549.68,2,2,3,At Risk
17629.0,14,3,606.1899999999999,4,4,3,Champions
17630.0,32,1,335.5,3,2,2,Potential Loyalists
17631.0,32,1,302.55,3,2,2,Potential Loyalists
17634.0,13,5,1814.67,4,4,4,Champions
17639.0,76,1,108.5,2,2,1,At Risk
17643.0,173,1,101.55,1,2,1,Hibernating
17644.0,3,3,921.77,4,4,3,Champions
17646.0,19,3,1008.39,3,4,3,Loyal Customers
17648.0,50,1,583.87,2,2,3,At Risk
17652.0,34,2,632.24,3,3,3,Loyal Customers
17654.0,77,1,117.55,2,2,1,At Risk
17655.0,10,4,1602.7,4,4,4,Champions
17658.0,11,1,317.59999999999997,4,2,2,Potential Loyalists
17659.0,98,3,474.95,1,4,3,Loyal Customers
17663.0,34,2,560.26,3,3,3,Loyal Customers
17664.0,12,1,326.19,4,2,2,Potential Loyalists
17667.0,11,3,1356.67,4,4,4,Champions
17669.0,10,3,1611.0,4,4,4,Champions
17670.0,28,1,205.7,3,2,1,Potential Loyalists
17671.0,11,2,786.73,4,3,3,Champions
17672.0,109,1,1177.8400000000001,1,2,4,Hibernating
17673.0,66,2,780.06,2,3,3,Loyal Customers
17674.0,169,1,300.66,1,2,2,Hibernating
17675.0,4,12,7506.150000000001,4,4,4,Champions
17676.0,166,1,300.7,1,2,2,Hibernating
17677.0,12,11,6262.93,4,4,4,Champions
17678.0,63,1,298.11,2,2,2,At Risk
17682.0,48,2,757.29,2,3,3,Loyal Customers
17685.0,67,5,1512.72,2,4,4,Loyal Customers
17686.0,103,1,1592.61,1,2,4,Hibernating
17690.0,1,8,2132.3,4,4,4,Champions
17691.0,158,2,290.40000000000003,1,3,2,Hibernating
17692.0,27,3,623.46,3,4,3,Loyal Customers
17696.0,77,3,493.84000000000003,2,4,3,Loyal Customers
17697.0,36,1,338.95,3,2,2,Potential Loyalists
17698.0,60,1,154.95,2,2,1,At Risk
17700.0,13,2,1125.57,4,3,4,Champions
17701.0,52,1,417.95,2,2,2,At Risk
17702.0,6,1,439.8,4,2,2,Potential Loyalists
17704.0,40,1,387.29,3,2,2,Potential Loyalists
17705.0,15,3,357.3,4,4,2,Champions
17706.0,90,4,888.85,2,4,3,Loyal Customers
17707.0,136,1,83.7,1,2,1,Hibernating
17708.0,125,1,110.6,1,2,1,Hibernating
17711.0,89,1,220.53000000000003,2,2,1,At Risk
17714.0,121,1,153.0,1,2,1,Hibernating
17716.0,49,2,1451.62,2,3,4,Loyal Customers
17718.0,32,1,139.35,3,2,1,Potential Loyalists
17719.0,34,3,1361.21,3,4,4,Loyal Customers
17720.0,25,2,532.38,3,3,3,Loyal Customers
17722.0,124,2,1743.58,1,3,4,Loyal Customers
17723.0,14,1,331.80000000000007,4,2,2,Potential Loyalists
17725.0,26,3,955.16,3,4,3,Loyal Customers
17730.0,34,4,1445.39,3,4,4,Loyal Customers
17732.0,173,1,303.97,1,2,2,Hibernating
17733.0,62,1,216.95000000000002,2,2,1,At Risk
17734.0,34,1,112.97999999999999,3,2,1,Potential Loyalists
17735.0,18,8,5019.01,3,4,4,Loyal Customers
17738.0,82,1,779.92,2,2,3,At Risk
17739.0,133,2,682.59,1,3,3,Loyal Customers
17742.0,133,1,302.57,1,2,2,Hibernating
17744.0,50,4,1288.96,2,4,4,Loyal Customers
17746.0,40,1,110.25,3,2,1,Potential Loyalists
17749.0,56,1,369.01,2,2,2,At Risk
17752.0,159,1,80.64,1,2,1,Hibernating
17754.0,60,1,264.24,2,2,2,At Risk
17757.0,3,14,2318.9,4,4,4,Champions
17758.0,8,3,1054.83,4,4,4,Champions
17760.0,173,1,172.54,1,2,1,Hibernating
17763.0,63,1,15.0,2,2,1,At Risk
17764.0,11,1,261.97,4,2,2,Potential Loyalists
17765.0,10,2,262.55,4,3,2,Champions
17769.0,78,2,884.76,2,3,3,Loyal Customers
17770.0,12,3,967.07,4,4,3,Champions
17771.0,123,1,115.8,1,2,1,Hibernating
17774.0,49,2,594.99,2,3,3,Loyal Customers
17775.0,54,1,56.4,2,2,1,At Risk
17781.0,53,1,102.0,2,2,1,At Risk
17783.0,48,1,112.41,2,2,1,At Risk
17786.0,117,1,114.85,1,2,1,Hibernating
17787.0,104,3,1716.17,1,4,4,Loyal Customers
17789.0,81,1,225.9,2,2,1,At Risk
17790.0,11,8,772.76,4,4,3,Champions
17795.0,64,1,163.25,2,2,1,At Risk
17796.0,113,3,622.0,1,4,3,Loyal Customers
17799.0,42,6,1388.33,3,4,4,Loyal Customers
17800.0,17,3,354.85,3,4,2,Potential Loyalists
17802.0,172,1,100.2,1,2,1,Hibernating
17809.0,18,6,2650.7000000000003,3,4,4,Loyal Customers
17811.0,7,16,3768.13,4,4,4,Champions
17812.0,168,1,217.54999999999998,1,2,1,Hibernating
17816.0,69,2,21.31,2,3,1,At Risk
17817.0,77,2,269.7,2,3,2,At Risk
17819.0,40,4,2025.96,3,4,4,Loyal Customers
17827.0,42,4,1583.81,3,4,4,Loyal Customers
17829.0,98,1,889.24,1,2,3,Hibernating
17830.0,61,2,287.65000000000003,2,3,2,At Risk
17838.0,92,3,1687.7,1,4,4,Loyal Customers
17841.0,4,43,10386.0,4,4,4,Champions
17843.0,103,1,205.48,1,2,1,Hibernating
17848.0,49,4,388.37,2,4,2,At Risk
17849.0,18,4,605.8000000000001,3,4,3,Loyal Customers
17850.0,172,34,5391.21,1,4,4,Loyal Customers
17854.0,27,1,111.76,3,2,1,Potential Loyalists
17855.0,173,1,208.97,1,2,1,Hibernating
17856.0,33,3,1142.63,3,4,4,Loyal Customers
17857.0,6,9,8783.84,4,4,4,Champions
17858.0,61,6,2619.7999999999997,2,4,4,Loyal Customers
17859.0,105,1,148.21,1,2,1,Hibernating
17860.0,168,1,252.8,1,2,2,Hibernating
17861.0,53,2,457.98,2,3,2,At Risk
17862.0,123,1,330.9,1,2,2,Hibernating
17863.0,54,3,1371.9,2,4,4,Loyal Customers
17864.0,75,1,208.41,2,2,1,At Risk
17865.0,4,7,4161.66,4,4,4,Champions
17867.0,3,2,604.0500000000001,4,3,3,Champions
17869.0,15,3,310.96,4,4,2,Champions
17870.0,167,1,326.4,1,2,2,Hibernating
17871.0,4,1,155.9,4,2,1,Potential Loyalists
17873.0,40,3,1190.98,3,4,4,Loyal Customers
17874.0,25,5,560.7,3,4,3,Loyal Customers
17880.0,165,1,458.92,1,2,2,Hibernating
17881.0,104,1,133.35000000000002,1,2,1,Hibernating
17883.0,46,1,119.35,3,2,1,Potential Loyalists
17884.0,111,3,602.84,1,4,3,Loyal Customers
17886.0,11,2,396.26,4,3,2,Champions
17888.0,12,3,178.78,4,4,1,Champions
17889.0,12,2,203.87,4,3,1,Champions
17890.0,122,2,602.09,1,3,3,Loyal Customers
17893.0,25,1,112.25,3,2,1,Potential Loyalists
17894.0,85,6,867.85,2,4,3,Loyal Customers
17897.0,167,2,434.62,1,3,2,Hibernating
17898.0,7,1,99.84,4,2,1,Potential Loyalists
17905.0,152,2,394.15,1,3,2,Hibernating
17906.0,47,1,72.9,2,2,1,At Risk
17908.0,173,1,243.28,1,2,2,Hibernating
17912.0,110,5,311.01,1,4,2,Hibernating
17913.0,155,1,218.05,1,2,1,Hibernating
17917.0,56,2,230.46,2,3,1,At Risk
17920.0,37,4,1313.69,3,4,4,Loyal Customers
17921.0,66,1,280.57,2,2,2,At Risk
17923.0,82,1,207.50000000000003,2,2,1,At Risk
17924.0,101,2,502.20000000000005,1,3,3,Loyal Customers
17925.0,173,1,244.08,1,2,2,Hibernating
17926.0,4,1,211.73000000000002,4,2,1,Potential Loyalists
17928.0,46,1,78.25999999999999,3,2,1,Potential Loyalists
17929.0,54,2,435.0,2,3,2,At Risk
17930.0,39,1,390.6,3,2,2,Potential Loyalists
17931.0,55,1,297.2,2,2,2,At Risk
17932.0,11,1,589.01,4,2,3,Potential Loyalists
17937.0,58,4,3327.48,2,4,4,Loyal Customers
17940.0,18,5,3461.94,3,4,4,Loyal Customers
17946.0,33,2,149.57999999999998,3,3,1,Potential Loyalists
17949.0,1,12,8242.8,4,4,4,Champions
17950.0,165,2,263.17,1,3,2,Hibernating
17951.0,158,2,409.50000000000006,1,3,2,Hibernating
17954.0,26,7,1181.3,3,4,4,Loyal Customers
17955.0,18,3,394.1,3,4,2,Potential Loyalists
17956.0,49,1,12.75,2,2,1,At Risk
17961.0,3,18,776.23,4,4,3,Champions
17964.0,172,1,261.76,1,2,2,Hibernating
17965.0,53,6,1330.03,2,4,4,Loyal Customers
17966.0,61,1,147.0,2,2,1,At Risk
17967.0,171,1,123.07,1,2,1,Hibernating
17968.0,173,1,277.35,1,2,2,Hibernating
17969.0,161,1,125.2,1,2,1,Hibernating
17970.0,11,1,582.59,4,2,3,Potential Loyalists
17972.0,41,1,136.04,3,2,1,Potential Loyalists
17974.0,19,1,172.77,3,2,1,Potential Loyalists
17975.0,27,6,2633.64,3,4,4,Loyal Customers
17976.0,172,1,353.19,1,2,2,Hibernating
17978.0,165,1,300.91999999999996,1,2,2,Hibernating
17979.0,59,2,241.67,2,3,1,At Risk
17980.0,4,2,562.75,4,3,3,Champions
17988.0,126,1,64.99000000000001,1,2,1,Hibernating
17990.0,36,3,630.84,3,4,3,Loyal Customers
17991.0,25,2,93.35,3,3,1,Potential Loyalists
17994.0,73,2,329.15,2,3,2,At Risk
17995.0,81,1,76.1,2,2,1,At Risk
17999.0,166,1,190.34,1,2,1,Hibernating
18004.0,162,1,169.47,1,2,1,Hibernating
18008.0,3,7,2065.41,4,4,4,Champions
18009.0,35,1,257.34,3,2,2,Potential Loyalists
18010.0,56,1,174.8,2,2,1,At Risk
18011.0,173,1,102.78999999999999,1,2,1,Hibernating
18016.0,115,2,324.75,1,3,2,Hibernating
18017.0,110,1,165.0,1,2,1,Hibernating
18032.0,134,1,73.5,1,2,1,Hibernating
18036.0,45,1,110.8,3,2,1,Potential Loyalists
18037.0,25,5,60.82,3,4,1,Potential Loyalists
18040.0,46,1,239.0,3,2,1,Potential Loyalists
18041.0,13,13,2631.0099999999998,4,4,4,Champions
18043.0,6,2,451.81,4,3,2,Champions
18044.0,49,4,559.77,2,4,3,Loyal Customers
18048.0,3,2,172.29000000000002,4,3,1,Champions
18050.0,159,1,74.4,1,2,1,Hibernating
18055.0,4,6,3362.53,4,4,4,Champions
18056.0,88,1,363.65,2,2,2,At Risk
18061.0,7,5,1190.6200000000001,4,4,4,Champions
18062.0,21,2,485.92,3,3,3,Loyal Customers
18064.0,35,1,408.0,3,2,2,Potential Loyalists
18065.0,19,6,1147.73,3,4,4,Loyal Customers
18068.0,89,1,101.69999999999999,2,2,1,At Risk
18069.0,35,2,689.56,3,3,3,Loyal Customers
18071.0,57,2,453.0,2,3,2,At Risk
18074.0,174,1,489.6,1,2,3,Hibernating
18075.0,4,6,1270.72,4,4,4,Champions
18077.0,26,4,879.38,3,4,3,Loyal Customers
18078.0,17,2,336.13,3,3,2,Potential Loyalists
18079.0,38,1,1612.83,3,2,4,Potential Loyalists
18080.0,43,1,841.4999999999999,3,2,3,Potential Loyalists
18085.0,130,2,689.95,1,3,3,Loyal Customers
18086.0,74,1,101.34,2,2,1,At Risk
18087.0,91,1,3202.9199999999996,2,2,4,At Risk
18092.0,27,5,3996.24,3,4,4,Loyal Customers
18093.0,97,2,1117.52,1,3,4,Loyal Customers
18094.0,18,3,1777.2,3,4,4,Loyal Customers
18095.0,112,2,580.0500000000001,1,3,3,Loyal Customers
18097.0,5,3,1456.56,4,4,4,Champions
18102.0,6,15,64642.11,4,4,4,Champions
18106.0,129,1,430.7,1,2,2,Hibernating
18108.0,54,1,271.0,2,2,2,At Risk
18109.0,4,10,2322.7200000000003,4,4,4,Champions
18113.0,168,1,76.32000000000001,1,2,1,Hibernating
18114.0,90,1,220.1,2,2,1,At Risk
18116.0,34,7,1254.47,3,4,4,Loyal Customers
18118.0,7,14,3327.93,4,4,4,Champions
18119.0,167,1,181.12,1,2,1,Hibernating
18120.0,14,1,111.15,4,2,1,Potential Loyalists
18125.0,1,3,945.14,4,4,3,Champions
18129.0,43,1,112.55000000000001,3,2,1,Potential Loyalists
18133.0,12,1,931.4999999999999,4,2,3,Potential Loyalists
18136.0,11,2,600.85,4,3,3,Champions
18138.0,95,1,152.65,1,2,1,Hibernating
18142.0,15,1,282.48,4,2,2,Potential Loyalists
18144.0,12,7,1605.65,4,4,4,Champions
18145.0,5,2,1023.78,4,3,3,Champions
18146.0,20,1,76.65,3,2,1,Potential Loyalists
18149.0,15,2,549.68,4,3,3,Champions
18150.0,2,1,227.57999999999998,4,2,1,Potential Loyalists
18151.0,90,1,312.55,2,2,2,At Risk
18155.0,92,1,113.93,1,2,1,Hibernating
18156.0,169,1,206.23000000000002,1,2,1,Hibernating
18159.0,101,1,530.15,1,2,3,Hibernating
18161.0,53,2,546.3199999999999,2,3,3,Loyal Customers
18168.0,4,5,1054.79,4,4,4,Champions
18170.0,17,1,304.21,3,2,2,Potential Loyalists
18171.0,38,2,464.59000000000003,3,3,3,Loyal Customers
18172.0,11,7,3720.16,4,4,4,Champions
18173.0,34,2,1276.8400000000001,3,3,4,Loyal Customers
18176.0,158,1,476.35,1,2,3,Hibernating
18177.0,4,4,713.65,4,4,3,Champions
18178.0,20,3,1099.94,3,4,4,Loyal Customers
18179.0,52,4,1103.16,2,4,4,Loyal Customers
18183.0,27,2,632.07,3,3,3,Loyal Customers
18185.0,49,1,304.25,2,2,2,At Risk
18188.0,90,1,426.6,2,2,2,At Risk
18189.0,68,1,633.1,2,2,3,At Risk
18190.0,131,1,171.46,1,2,1,Hibernating
18191.0,61,1,207.79999999999998,2,2,1,At Risk
18196.0,90,1,450.78,2,2,2,At Risk
18198.0,3,10,3175.11,4,4,4,Champions
18202.0,111,1,485.73,1,2,3,Hibernating
18210.0,67,1,142.4,2,2,1,At Risk
18211.0,78,1,137.9,2,2,1,At Risk
18212.0,126,1,248.42,1,2,2,Hibernating
18213.0,37,1,232.48000000000002,3,2,1,Potential Loyalists
18218.0,11,2,662.08,4,3,3,Champions
18219.0,14,5,912.3100000000001,4,4,3,Champions
18220.0,27,1,305.28000000000003,3,2,2,Potential Loyalists
18221.0,11,1,234.47,4,2,1,Potential Loyalists
18223.0,6,7,2757.48,4,4,4,Champions
18224.0,64,1,158.95000000000002,2,2,1,At Risk
18225.0,4,5,1668.07,4,4,4,Champions
18226.0,26,4,1895.32,3,4,4,Loyal Customers
18227.0,17,1,93.75,3,2,1,Potential Loyalists
18229.0,18,7,2389.7000000000003,3,4,4,Loyal Customers
18230.0,7,3,1254.3000000000002,4,4,4,Champions
18231.0,35,4,1412.25,3,4,4,Loyal Customers
18233.0,126,1,440.0,1,2,2,Hibernating
18235.0,17,1,430.46000000000004,3,2,2,Potential Loyalists
18236.0,41,1,123.2,3,2,1,Potential Loyalists
18239.0,18,5,1561.6100000000001,3,4,4,Loyal Customers
18241.0,18,1,365.83,3,2,2,Potential Loyalists
18242.0,13,1,314.26,4,2,2,Potential Loyalists
18245.0,12,4,1306.29,4,4,4,Champions
18246.0,33,1,232.9,3,2,1,Potential Loyalists
18250.0,110,1,349.27,1,2,2,Hibernating
18257.0,7,3,721.2,4,4,3,Champions
18259.0,166,1,376.30000000000007,1,2,2,Hibernating
18260.0,6,5,2216.07,4,4,4,Champions
18263.0,52,1,307.59999999999997,2,2,2,At Risk
18269.0,166,1,168.6,1,3,1,Hibernating
18270.0,66,1,111.95,2,3,1,At Risk
18272.0,25,2,980.54,3,3,3,Loyal Customers
18273.0,57,1,51.0,2,3,1,At Risk
18280.0,78,1,180.60000000000002,2,3,1,At Risk
18283.0,32,4,435.58,3,4,2,Potential Loyalists
18287.0,2,1,765.28,4,3,3,Champions
